티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
232530,이엠티,39462,39462,0,101727410,101727410,0
102460,이연제약,7172025,7172025,0,165753527950,165753527950,0
039030,이오테크닉스,1171616,1171616,0,81276776700,81276776700,0
294090,이오플로우,4550637,4550637,0,68960192050,68960192050,0
088290,이원컴포텍,8620334,8620334,0,67099020160,67099020160,0
084680,이월드,2241055,2241055,0,3646372495,3646372495,0
353810,이지바이오,3077257,3077257,0,14441746665,14441746665,0
350520,이지스레지던스리츠,586280,586280,0,2372483065,2372483065,0
334890,이지스밸류리츠,463415,463415,0,2152530020,2152530020,0
099750,이지케어텍,2528704,2528704,0,54537932750,54537932750,0
377330,이지트로닉스,1205485,1205485,0,14684665830,14684665830,0
035810,이지홀딩스,3445197,3445197,0,10547551800,10547551800,0
092130,이크레더블,688072,688072,0,12319832700,12319832700,0
096040,이트론,54143033,54143033,0,8473069552,8473069552,0
134060,이퓨쳐,1165096,1165096,0,7409935400,7409935400,0
001840,이화공영,10532988,10532988,0,50209951610,50209951610,0
000760,이화산업,27793,27793,0,456804100,456804100,0
024810,이화전기,10652232,10652232,0,7563911754,7563911754,0
014990,인디에프,105735783,105735783,0,168018437485,168018437485,0
041830,인바디,1202248,1202248,0,23352468550,23352468550,0
352940,인바이오,300981,300981,0,1401152305,1401152305,0
101140,인바이오젠,10711228,10711228,0,10212791245,10212791245,0
216400,인바이츠바이오코아,21765,21765,0,152935990,152935990,0
079950,인베니아,1234299,1234299,0,2005604795,2005604795,0
389470,인벤티지랩,17147810,17147810,0,190511719950,190511719950,0
277410,인산가,2503788,2503788,0,4577032185,4577032185,0
060150,인선이엔티,2852755,2852755,0,25453399490,25453399490,0
033230,인성정보,46895106,46895106,0,100814176455,100814176455,0
006490,인스코비,13525034,13525034,0,20564532560,20564532560,0
037330,인지디스플레,755224,755224,0,1319668285,1319668285,0
100030,인지소프트,77774,77774,0,1417092700,1417092700,0
023800,인지컨트롤스,925119,925119,0,7359826340,7359826340,0
034590,인천도시가스,313177,313177,0,9335206050,9335206050,0
211050,인카금융서비스,1137610,1137610,0,7999852830,7999852830,0
083640,인콘,165039803,165039803,0,227766776115,227766776115,0
216050,인크로스,2333061,2333061,0,37621831600,37621831600,0
049070,인탑스,4167119,4167119,0,120285957600,120285957600,0
119610,인터로조,752521,752521,0,20836744250,20836744250,0
017250,인터엠,1283335,1283335,0,1630429300,1630429300,0
129260,인터지스,2763574,2763574,0,8545990730,8545990730,0
051370,인터플렉스,993776,993776,0,10040118430,10040118430,0
064290,인텍플러스,790209,790209,0,11096226050,11096226050,0
189300,인텔리안테크,1100777,1100777,0,78203736900,78203736900,0
048530,인트론바이오,7186786,7186786,0,65105818930,65105818930,0
023810,인팩,322518,322518,0,2259370010,2259370010,0
175140,인포마크,1667149,1667149,0,10977336595,10977336595,0
115310,인포바인,322467,322467,0,7489625350,7489625350,0
039290,인포뱅크,1168443,1168443,0,12783840440,12783840440,0
071200,인피니트헬스케어,21767813,21767813,0,124677333460,124677333460,0
101930,인화정공,633711,633711,0,8029139600,8029139600,0
249420,일동제약,54058308,54058308,0,2135263431550,2135263431550,0
000230,일동홀딩스,12832712,12832712,0,362265382750,362265382750,0
013360,일성건설,21879248,21879248,0,64489597820,64489597820,0
003120,일성신약,67789,67789,0,6084117000,6084117000,0
333430,일승,4369886,4369886,0,15397323240,15397323240,0
068330,일신바이오,1933379,1933379,0,3280988505,3280988505,0
003200,일신방직,148430,148430,0,15630773100,15630773100,0
007110,일신석재,4511693,4511693,0,5164542680,5164542680,0
058450,일야,32383989,32383989,0,54467164660,54467164660,0
007570,일양약품,7848682,7848682,0,158795126150,158795126150,0
007575,일양약품우,38143,38143,0,850186000,850186000,0
008500,일정실업,33691,33691,0,592774850,592774850,0
019540,일지테크,709441,709441,0,1712671150,1712671150,0
081000,일진다이아,485062,485062,0,8419735200,8419735200,0
020760,일진디스플,1697115,1697115,0,2193746635,2193746635,0
020150,일진머티리얼즈,4373373,4373373,0,247938927100,247938927100,0
103590,일진전기,6024380,6024380,0,32824183640,32824183640,0
094820,일진파워,2536564,2536564,0,33048074000,33048074000,0
271940,일진하이솔루스,864992,864992,0,27643099150,27643099150,0
015860,일진홀딩스,2077906,2077906,0,8663982020,8663982020,0
226320,잇츠한불,3966044,3966044,0,72590539350,72590539350,0
950140,잉글우드랩,13021389,13021389,0,67186890470,67186890470,0
049550,잉크테크,1036003,1036003,0,5707734325,5707734325,0
254120,자비스,2272498,2272498,0,4021191055,4021191055,0
043910,자연과환경,16912110,16912110,0,19395791765,19395791765,0
234920,자이글,3722672,3722672,0,22955993320,22955993320,0
289220,자이언트스텝,9180576,9180576,0,192363161600,192363161600,0
317400,자이에스앤디,1992073,1992073,0,12704682480,12704682480,0
033240,자화전자,4057922,4057922,0,90329881300,90329881300,0
174880,장원테크,5380154,5380154,0,6156593081,6156593081,0
049630,재영솔루텍,27536035,27536035,0,18200192239,18200192239,0
417840,저스템,14651096,14651096,0,142494171500,142494171500,0
000950,전방,46581,46581,0,2198987900,2198987900,0
110020,전진바이오팜,492418,492418,0,1894440440,1894440440,0
208140,정다운,18346936,18346936,0,44290248875,44290248875,0
040420,정상제이엘에스,633695,633695,0,4818279720,4818279720,0
045510,정원엔시스,1187290,1187290,0,1718954750,1718954750,0
217190,제너셈,1032254,1032254,0,6121693240,6121693240,0
095700,제넥신,3144472,3144472,0,62960882700,62960882700,0
072520,제넨바이오,24948805,24948805,0,57805191765,57805191765,0
122310,제노레이,614010,614010,0,4892125230,4892125230,0
361390,제노코,742716,742716,0,15593156200,15593156200,0
066830,제노텍,1673,1673,0,4435190,4435190,0
187420,제노포커스,1337803,1337803,0,7526170590,7526170590,0
225220,제놀루션,327120,327120,0,3128126380,3128126380,0
123330,제닉,1033139,1033139,0,5118137355,5118137355,0
159580,제로투세븐,4988020,4988020,0,36402588060,36402588060,0
147830,제룡산업,1320645,1320645,0,4381571315,4381571315,0
033100,제룡전기,7401031,7401031,0,85626246000,85626246000,0
079370,제우스,1365277,1365277,0,37375726250,37375726250,0
054950,제이브이엠,2283468,2283468,0,45304631800,45304631800,0
023440,제이스코홀딩스,45172906,45172906,0,124997916040,124997916040,0
090470,제이스텍,1484881,1484881,0,12296150680,12296150680,0
287410,제이시스메디칼,15324194,15324194,0,130252783815,130252783815,0
137950,제이씨케미칼,2504075,2504075,0,18223130340,18223130340,0
033320,제이씨현시스템,40791440,40791440,0,198392742260,198392742260,0
417500,제이아이테크,721618,721618,0,7391218210,7391218210,0
348950,제이알글로벌리츠,7421136,7421136,0,32392386365,32392386365,0
204270,제이앤티씨,1312401,1312401,0,7973304610,7973304610,0
194370,제이에스코퍼레이션,817529,817529,0,11501586550,11501586550,0
026040,제이에스티나,812452,812452,0,2161485855,2161485855,0
126880,제이엔케이히터,5818413,5818413,0,34979177990,34979177990,0
322510,제이엘케이,368919,368919,0,1314938550,1314938550,0
254160,제이엠멀티,3678,3678,0,8789290,8789290,0
033050,제이엠아이,4258682,4258682,0,5282539385,5282539385,0
094970,제이엠티,1145443,1145443,0,3782558330,3782558330,0
025620,제이준코스메틱,731443,731443,0,4686311880,4686311880,0
089790,제이티,493961,493961,0,3545545600,3545545600,0
030000,제일기획,6373408,6373408,0,150763600991,150763600991,0
052670,제일바이오,1075532,1075532,0,1513582780,1513582780,0
271980,제일약품,6587236,6587236,0,145972178900,145972178900,0
001560,제일연마,237342,237342,0,2099708520,2099708520,0
199820,제일전기공업,102380,102380,0,1025673460,1025673460,0
038010,제일테크노스,9654361,9654361,0,78834494830,78834494830,0
002620,제일파마홀딩스,11788273,11788273,0,166772145350,166772145350,0
276730,제주맥주,12237968,12237968,0,19761944570,19761944570,0
080220,제주반도체,30707491,30707491,0,127043413525,127043413525,0
006220,제주은행,141979053,141979053,0,1595167216850,1595167216850,0
089590,제주항공,27368337,27368337,0,368274216500,368274216500,0
216080,제테마,1092377,1092377,0,15363324850,15363324850,0
229000,젠큐릭스,12046039,12046039,0,87457057180,87457057180,0
248020,젬,603,603,0,1476120,1476120,0
082270,젬백스,3493921,3493921,0,43237837200,43237837200,0
064800,젬백스링크,99627819,99627819,0,130974366510,130974366510,0
044060,조광ILI,94164438,94164438,0,126673264640,126673264640,0
004910,조광페인트,606149,606149,0,4988985020,4988985020,0
004700,조광피혁,20813,20813,0,1038486000,1038486000,0
001550,조비,219013,219013,0,3341955650,3341955650,0
000480,조선내화,29094,29094,0,2311377200,2311377200,0
120030,조선선재,121531,121531,0,12755651900,12755651900,0
034940,조아제약,7281227,7281227,0,19014513270,19014513270,0
067000,조이시티,23904790,23904790,0,104981827790,104981827790,0
018470,조일알미늄,308009596,308009596,0,785576971455,785576971455,0
002600,조흥,5426,5426,0,1105991500,1105991500,0
185750,종근당,349558,349558,0,30765075000,30765075000,0
063160,종근당바이오,437792,437792,0,10994862150,10994862150,0
001630,종근당홀딩스,43926,43926,0,2440609800,2440609800,0
036930,주성엔지니어링,10890689,10890689,0,128893617650,128893617650,0
044380,주연테크,20071569,20071569,0,17057661079,17057661079,0
239340,줌인터넷,16902860,16902860,0,61710450390,61710450390,0
051980,중앙디앤엠,170826472,170826472,0,220283427465,220283427465,0
072020,중앙백신,342541,342541,0,3960889250,3960889250,0
000440,중앙에너비스,2118702,2118702,0,52108503150,52108503150,0
228760,지노믹트리,323008,323008,0,2893599520,2893599520,0
314130,지놈앤컴퍼니,794883,794883,0,14389858500,14389858500,0
013890,지누스,1474935,1474935,0,52818873850,52818873850,0
389030,지니너스,7401467,7401467,0,17940278200,17940278200,0
043610,지니뮤직,14219956,14219956,0,58042607155,58042607155,0
263860,지니언스,347198,347198,0,3092686340,3092686340,0
303030,지니틱스,10327340,10327340,0,17608562155,17608562155,0
036180,지더블유바이텍,18907834,18907834,0,14495742641,14495742641,0
208350,지란지교시큐리티,793546,793546,0,3474959910,3474959910,0
144510,지씨셀,1024629,1024629,0,50759679400,50759679400,0
382480,지아이텍,11110540,11110540,0,43464845550,43464845550,0
382800,지앤비에스엔지니어링,1005446,1005446,0,11284204950,11284204950,0
299480,지앤이헬스케어,364,364,0,235935,235935,0
051160,지어소프트,1690213,1690213,0,15218241070,15218241070,0
053050,지에스이,22235058,22235058,0,106329400985,106329400985,0
388610,지에프씨생명과학,880,880,0,17326650,17326650,0
119850,지엔씨에너지,13088447,13088447,0,53651614690,53651614690,0
270520,지엔원에너지,166165465,166165465,0,826326134095,826326134095,0
065060,지엔코,2471504,2471504,0,1097454173,1097454173,0
204840,지엘팜텍,2450195,2450195,0,1859012028,1859012028,0
013870,지엠비코리아,650520,650520,0,3241770845,3241770845,0
071320,지역난방공사,63743,63743,0,1801103100,1801103100,0
311320,지오엘리먼트,1715892,1715892,0,38680419550,38680419550,0
035000,지투알,155941,155941,0,948426820,948426820,0
388050,지투파워,43870553,43870553,0,402163746730,402163746730,0
088790,진도,1004331,1004331,0,2824570985,2824570985,0
018120,진로발효,104088,104088,0,2272098000,2272098000,0
109820,진매트릭스,5508940,5508940,0,26716621170,26716621170,0
086060,진바이오텍,1059373,1059373,0,4369107265,4369107265,0
036890,진성티이씨,7712331,7712331,0,107257577750,107257577750,0
363250,진시스템,5256119,5256119,0,38828565580,38828565580,0
003780,진양산업,2108344,2108344,0,14122511570,14122511570,0
007370,진양제약,1164010,1164010,0,7971421570,7971421570,0
010640,진양폴리,1270031,1270031,0,6410700145,6410700145,0
100250,진양홀딩스,846902,846902,0,2760372690,2760372690,0
051630,진양화학,926106,926106,0,3538538895,3538538895,0
272450,진에어,8700964,8700964,0,136874535150,136874535150,0
011000,진원생명과학,29195768,29195768,0,242644749910,242644749910,0
250030,진코스텍,18321,18321,0,67147835,67147835,0
002780,진흥기업,126339611,126339611,0,197104518655,197104518655,0
002787,진흥기업2우B,110787,110787,0,1736961800,1736961800,0
002785,진흥기업우B,345243,345243,0,1960080650,1960080650,0
233990,질경이,21213,21213,0,13915435,13915435,0
085660,차바이오텍,5276416,5276416,0,73880822100,73880822100,0
261780,차백신연구소,14418336,14418336,0,78806541130,78806541130,0
009310,참엔지니어링,2673664,2673664,0,2103441311,2103441311,0
094850,참좋은여행,3336166,3336166,0,35385941060,35385941060,0
004650,창해에탄올,534497,534497,0,6150259550,6150259550,0
278280,천보,1069394,1069394,0,249559963000,249559963000,0
000650,천일고속,4680,4680,0,282383800,282383800,0
140290,청광건설,33653,33653,0,18789615,18789615,0
362320,청담글로벌,95569125,95569125,0,1062159540110,1062159540110,0
066360,체리부로,551791,551791,0,599537605,599537605,0
033250,체시스,2759488,2759488,0,2765006390,2765006390,0
047820,초록뱀미디어,2941847,2941847,0,34160630150,34160630150,0
131100,초록뱀이앤엠,355424,355424,0,885555930,885555930,0
052300,초록뱀컴퍼니,48297278,48297278,0,31523976926,31523976926,0
118000,초록뱀헬스케어,39869906,39869906,0,27721156059,27721156059,0
094360,칩스앤미디어,1330867,1330867,0,20804012600,20804012600,0
016790,카나리아바이오,54079829,54079829,0,808293175800,808293175800,0
016920,카스,24691224,24691224,0,48122311470,48122311470,0
284620,카이노스메드,10317501,10317501,0,48312927560,48312927560,0
446600,카이바이오텍,0,0,0,0,0,0
035720,카카오,33393351,33393351,0,1875076493800,1875076493800,0
293490,카카오게임즈,10502039,10502039,0,462445663250,462445663250,0
323410,카카오뱅크,195815255,195815255,0,5199245365200,5199245365200,0
377300,카카오페이,30676375,30676375,0,1889302499900,1889302499900,0
042000,카페24,1781812,1781812,0,20027834950,20027834950,0
006380,카프로,1850701,1850701,0,3859428790,3859428790,0
317530,캐리소프트,32125253,32125253,0,284364775340,284364775340,0
071850,캐스텍코리아,1085355,1085355,0,2389436235,2389436235,0
050110,캠시스,30840591,30840591,0,63112302240,63112302240,0
119860,커넥트웨이브,1107021,1107021,0,19223208450,19223208450,0
900310,컬러레이,211178751,211178751,0,261680228713,261680228713,0
078340,컴투스,3027496,3027496,0,187311054100,187311054100,0
063080,컴투스홀딩스,1091880,1091880,0,45724124450,45724124450,0
307930,컴퍼니케이,2870853,2870853,0,17806414220,17806414220,0
079190,케스피온,3642030,3642030,0,4444151630,4444151630,0
263700,케어랩스,16254943,16254943,0,128200198650,128200198650,0
214370,케어젠,2172751,2172751,0,291460524300,291460524300,0
221980,케이디켐,404877,404877,0,5789808800,5789808800,0
001620,케이비아이동국실업,1959714,1959714,0,1271130228,1271130228,0
342550,케이비제20호스팩,3142066,3142066,0,5378291580,5378291580,0
424140,케이비제21호스팩,493633,493633,0,978540425,978540425,0
436530,케이비제22호스팩,407278,407278,0,811972205,811972205,0
440200,케이비제23호스팩,525866,525866,0,1040774240,1040774240,0
192250,케이사인,154334536,154334536,0,270660037575,270660037575,0
029460,케이씨,446081,446081,0,7918787850,7918787850,0
115500,케이씨에스,630075,630075,0,3460469380,3460469380,0
281820,케이씨텍,412191,412191,0,6602626000,6602626000,0
089150,케이씨티,843686,843686,0,3163020685,3163020685,0
025880,케이씨피드,6440130,6440130,0,18733893085,18733893085,0
093320,케이아이엔엑스,304461,304461,0,16011793700,16011793700,0
073010,케이에스피,14942816,14942816,0,29962556105,29962556105,0
105330,케이엔더블유,676364,676364,0,5955972890,5955972890,0
272110,케이엔제이,867155,867155,0,10994744650,10994744650,0
039420,케이엘넷,1853724,1853724,0,4872242080,4872242080,0
083550,케이엠,21306131,21306131,0,153040155860,153040155860,0
032500,케이엠더블유,2508675,2508675,0,72098329950,72098329950,0
225430,케이엠제약,54088607,54088607,0,94846784870,94846784870,0
102370,케이옥션,7503105,7503105,0,40079819260,40079819260,0
381970,케이카,31236984,31236984,0,435828505500,435828505500,0
145270,케이탑리츠,1450125,1450125,0,1356956831,1356956831,0
036030,케이티알파,888054,888054,0,5291912500,5291912500,0
064820,케이프,1544032,1544032,0,7651115230,7651115230,0
256940,케이피에스,872399,872399,0,6513389550,6513389550,0
024880,케이피에프,3862576,3862576,0,22258409840,22258409840,0
042040,케이피엠테크,5712168,5712168,0,2137108242,2137108242,0
054410,케이피티유,401756,401756,0,2208083950,2208083950,0
258610,케일럼,1656343,1656343,0,6106753685,6106753685,0
274090,켄코아에어로스페이스,1525028,1525028,0,19330068600,19330068600,0
402420,켈스,6,6,0,84050,84050,0
089010,켐트로닉스,1010499,1010499,0,15764596050,15764596050,0
220260,켐트로스,5213958,5213958,0,43348353380,43348353380,0
176590,코나솔,41160,41160,0,304934340,304934340,0
052400,코나아이,2506360,2506360,0,45856263650,45856263650,0
402030,코난테크놀로지,4102602,4102602,0,100031454250,100031454250,0
391710,코닉오토메이션,4643842,4643842,0,20608420475,20608420475,0
046070,코다코,2219806,2219806,0,2442409685,2442409685,0
047770,코데즈컴바인,9157148,9157148,0,18656060815,18656060815,0
078940,코드네이처,8145999,8145999,0,9493508905,9493508905,0
080530,코디,643959,643959,0,871994885,871994885,0
417310,코람코더원리츠,730404,730404,0,3202491365,3202491365,0
357120,코람코에너지리츠,1917703,1917703,0,9787274745,9787274745,0
104540,코렌텍,1032597,1032597,0,10543884260,10543884260,0
027050,코리아나,41550220,41550220,0,142865934190,142865934190,0
007815,코리아써우,61987,61987,0,457148150,457148150,0
007810,코리아써키트,3455291,3455291,0,45772003350,45772003350,0
00781K,코리아써키트2우B,4784,4784,0,39579200,39579200,0
190650,코리아에셋투자증권,126616,126616,0,975487350,975487350,0
123410,코리아에프티,4595621,4595621,0,12466228080,12466228080,0
003690,코리안리,4833849,4833849,0,36560876010,36560876010,0
036690,코맥스,4429368,4429368,0,14405705715,14405705715,0
049430,코메론,1049994,1049994,0,11306025070,11306025070,0
183300,코미코,675359,675359,0,31036237750,31036237750,0
041960,코미팜,2508712,2508712,0,18723116170,18723116170,0
089890,코세스,7189295,7189295,0,71813646000,71813646000,0
009730,코센,2309842,2309842,0,3716102650,3716102650,0
189350,코셋,1757,1757,0,3127420,3127420,0
082660,코스나인,20475482,20475482,0,14050123872,14050123872,0
192820,코스맥스,2474968,2474968,0,168465872200,168465872200,0
044820,코스맥스비티아이,415496,415496,0,3715543160,3715543160,0
222040,코스맥스엔비티,1302984,1302984,0,5767072435,5767072435,0
241710,코스메카코리아,10791698,10791698,0,105914793500,105914793500,0
005070,코스모신소재,8655919,8655919,0,484919489200,484919489200,0
005420,코스모화학,13673464,13673464,0,299561874850,299561874850,0
169670,코스텍시스템,27074,27074,0,181048300,181048300,0
071950,코아스,3207879,3207879,0,2671749578,2671749578,0
166480,코아스템켐온,1139495,1139495,0,10139878200,10139878200,0
045970,코아시아,3999007,3999007,0,23937311440,23937311440,0
196450,코아시아옵틱스,1633354,1633354,0,2476926650,2476926650,0
029960,코엔텍,2429886,2429886,0,19306928660,19306928660,0
002020,코오롱,531402,531402,0,12453762800,12453762800,0
003070,코오롱글로벌,11234488,11234488,0,260375000050,260375000050,0
003075,코오롱글로벌우,996304,996304,0,44645736600,44645736600,0
102940,코오롱생명과학,269976,269976,0,8203707350,8203707350,0
002025,코오롱우,339989,339989,0,6231529950,6231529950,0
120110,코오롱인더,1890320,1890320,0,82987292300,82987292300,0
120115,코오롱인더우,92988,92988,0,2283350000,2283350000,0
950160,코오롱티슈진,4862912,4862912,0,51762493660,51762493660,0
138490,코오롱플라스틱,2082040,2082040,0,19924919530,19924919530,0
021240,코웨이,3015349,3015349,0,172314665113,172314665113,0
033290,코웰패션,6101677,6101677,0,30247937480,30247937480,0
056360,코위버,904234,904234,0,6423012070,6423012070,0
282880,코윈테크,839263,839263,0,21493587650,21493587650,0
121850,코이즈,112164044,112164044,0,343441705440,343441705440,0
015710,코콤,34992122,34992122,0,224187887480,224187887480,0
052330,코텍,650441,650441,0,6108473210,6108473210,0
322780,코퍼스코리아,67265009,67265009,0,216492621350,216492621350,0
126600,코프라,3164178,3164178,0,17514121400,17514121400,0
036420,콘텐트리중앙,9674963,9674963,0,303263835950,303263835950,0
200130,콜마비앤에이치,3239575,3239575,0,86494081450,86494081450,0
031820,콤텍시스템,7138498,7138498,0,4747307605,4747307605,0
294570,쿠콘,825585,825585,0,26298225050,26298225050,0
192400,쿠쿠홀딩스,322217,322217,0,5334057900,5334057900,0
284740,쿠쿠홈시스,349138,349138,0,11088812200,11088812200,0
317690,퀀타매트릭스,1055836,1055836,0,5371661350,5371661350,0
365270,큐라클,952430,952430,0,11351278800,11351278800,0
060280,큐렉소,480736,480736,0,3253581610,3253581610,0
015590,큐로,6260868,6260868,0,2238305290,2238305290,0
040350,큐로컴,3322368,3322368,0,2421506184,2421506184,0
051780,큐로홀딩스,3828633,3828633,0,1650109979,1650109979,0
115180,큐리언트,2294102,2294102,0,26315522060,26315522060,0
182360,큐브엔터,6654938,6654938,0,126351904500,126351904500,0
405100,큐알티,5740509,5740509,0,119532189400,119532189400,0
066310,큐에스아이,7451551,7451551,0,83904020970,83904020970,0
136660,큐엠씨,7947,7947,0,21948610,21948610,0
016600,큐캐피탈,11703565,11703565,0,4922491818,4922491818,0
264900,크라운제과,787211,787211,0,6963026550,6963026550,0
26490K,크라운제과우,137540,137540,0,1581180300,1581180300,0
005740,크라운해태홀딩스,1305205,1305205,0,9270790690,9270790690,0
005745,크라운해태홀딩스우,21895,21895,0,238164450,238164450,0
259960,크래프톤,5718736,5718736,0,1061317424000,1061317424000,0
096240,크레버스,1149059,1149059,0,22787519150,22787519150,0
215570,크로넥스,41762,41762,0,76232885,76232885,0
043590,크로바하이텍,4114348,4114348,0,4959783520,4959783520,0
110790,크리스에프앤씨,1505614,1505614,0,35782336200,35782336200,0
900250,크리스탈신소재,64174571,64174571,0,67453024419,67453024419,0
083790,크리스탈지노믹스,10004008,10004008,0,36480612065,36480612065,0
045520,크린앤사이언스,1063292,1063292,0,10724582960,10724582960,0
036170,클라우드에어,4360365,4360365,0,4511277741,4511277741,0
214150,클래시스,4650329,4650329,0,88034720300,88034720300,0
352770,클리노믹스,5443792,5443792,0,44565453970,44565453970,0
237880,클리오,2459641,2459641,0,38017518900,38017518900,0
139670,키네마스터,9414782,9414782,0,95012016600,95012016600,0
020120,키다리스튜디오,63443709,63443709,0,628569780250,628569780250,0
413600,키움제6호스팩,523209,523209,0,1050483850,1050483850,0
433530,키움제7호스팩,238114,238114,0,476465215,476465215,0
039490,키움증권,915823,915823,0,82230621700,82230621700,0
054780,키이스트,12157619,12157619,0,110938323290,110938323290,0
336040,타스컴,4078,4078,0,59304200,59304200,0
219130,타이거일렉,539044,539044,0,11518260050,11518260050,0
346010,타이드,695,695,0,5789120,5789120,0
318660,타임기술,3109,3109,0,5494505,5494505,0
434190,탈로스,9287,9287,0,121379900,121379900,0
360070,탑머티리얼,10152371,10152371,0,455155378950,455155378950,0
180060,탑선,15745,15745,0,151516210,151516210,0
065130,탑엔지니어링,182694,182694,0,984492930,984492930,0
134580,탑코미디어,11030715,11030715,0,63298939214,63298939214,0
014580,태경비케이,21598873,21598873,0,132551536050,132551536050,0
015890,태경산업,1707921,1707921,0,11597418000,11597418000,0
006890,태경케미컬,961754,961754,0,10507708900,10507708900,0
023160,태광,4994767,4994767,0,82040604050,82040604050,0
003240,태광산업,16373,16373,0,12160795000,12160795000,0
011280,태림포장,9277634,9277634,0,30435020535,30435020535,0
323280,태성,11991731,11991731,0,22773518265,22773518265,0
053620,태양,174086,174086,0,1475135650,1475135650,0
004100,태양금속,16528491,16528491,0,26339785730,26339785730,0
004105,태양금속우,546856,546856,0,1481054970,1481054970,0
116100,태양기계,3248,3248,0,3164736,3164736,0
009410,태영건설,13571098,13571098,0,69424987105,69424987105,0
009415,태영건설우,213867,213867,0,1876752860,1876752860,0
044490,태웅,866587,866587,0,7990974520,7990974520,0
124560,태웅로직스,4123041,4123041,0,20288523865,20288523865,0
001420,태원물산,178327,178327,0,715955550,715955550,0
007980,태평양물산,159047065,159047065,0,326473053460,326473053460,0
191420,테고사이언스,572396,572396,0,7524225650,7524225650,0
073640,테라사이언스,15564550,15564550,0,27802030060,27802030060,0
066700,테라젠이텍스,1556169,1556169,0,6937791200,6937791200,0
095610,테스,1150704,1150704,0,19847512950,19847512950,0
055490,테이팩스,399853,399853,0,22174698900,22174698900,0
308700,테크엔,4378,4378,0,2513243,2513243,0
064520,테크엘,769111,769111,0,4210852925,4210852925,0
089030,테크윙,2453728,2453728,0,15008586810,15008586810,0
258050,테크트랜스,17137,17137,0,14286980,14286980,0
054450,텔레칩스,1387825,1387825,0,17042778100,17042778100,0
091440,텔레필드,1427632,1427632,0,3324375500,3324375500,0
078000,텔코웨어,190763,190763,0,1749895020,1749895020,0
200230,텔콘RF제약,2512128,2512128,0,2878357700,2878357700,0
214420,토니모리,8252605,8252605,0,36503685455,36503685455,0
393210,토마토시스템,4901,4901,0,56394900,56394900,0
215480,토박스코리아,970765,970765,0,4349672770,4349672770,0
051360,토비스,1934134,1934134,0,18053559340,18053559340,0
045340,토탈소프트,866877,866877,0,3855440050,3855440050,0
108230,톱텍,2520965,2520965,0,18991299400,18991299400,0
079970,투비소프트,2761606,2761606,0,2692762837,2692762837,0
199800,툴젠,658737,658737,0,38765172000,38765172000,0
105550,트루윈,7129324,7129324,0,17463390505,17463390505,0
290090,트윔,939803,939803,0,14203095900,14203095900,0
026150,특수건설,2854936,2854936,0,25749821960,25749821960,0
322180,티라유텍,179623,179623,0,1343376690,1343376690,0
117730,티로보틱스,1602494,1602494,0,10166355340,10166355340,0
033830,티비씨,24726033,24726033,0,29844520395,29844520395,0
057680,티사이언티픽,5326525,5326525,0,13312920115,13312920115,0
204610,티쓰리,86883659,86883659,0,158637649560,158637649560,0
064760,티씨케이,598759,598759,0,60647252800,60647252800,0
246710,티앤알바이오팹,1393184,1393184,0,18248926550,18248926550,0
340570,티앤엘,580204,580204,0,20869294000,20869294000,0
043220,티에스넥스젠,3712665,3712665,0,3461365570,3461365570,0
277880,티에스아이,1943128,1943128,0,18136941180,18136941180,0
131290,티에스이,1593946,1593946,0,61921128200,61921128200,0
019180,티에이치엔,2104053,2104053,0,7861612885,7861612885,0
425420,티에프이,2687020,2687020,0,22971574160,22971574160,0
356860,티엘비,1449236,1449236,0,28248440200,28248440200,0
062860,티엘아이,61966,61966,0,377395270,377395270,0
413300,티엘엔지니어링,6980,6980,0,22636690,22636690,0
363280,티와이홀딩스,1322330,1322330,0,15201075750,15201075750,0
36328K,티와이홀딩스우,34009,34009,0,400723900,400723900,0
321550,티움바이오,3036437,3036437,0,37336673950,37336673950,0
091810,티웨이항공,26299622,26299622,0,60718096160,60718096160,0
004870,티웨이홀딩스,9667377,9667377,0,5292295043,5292295043,0
104480,티케이케미칼,6861611,6861611,0,21253974465,21253974465,0
081150,티플랙스,5198134,5198134,0,20990225005,20990225005,0
130740,티피씨글로벌,1246123,1246123,0,3673905365,3673905365,0
217880,틸론,101523,101523,0,1168293800,1168293800,0
084730,팅크웨어,769572,769572,0,11190270550,11190270550,0
046210,파나진,79301515,79301515,0,383317674885,383317674885,0
034230,파라다이스,17309585,17309585,0,305128183400,305128183400,0
033540,파라텍,4187992,4187992,0,3622439503,3622439503,0
043200,파루,4653152,4653152,0,4432723777,4432723777,0
214450,파마리서치,1147410,1147410,0,78927264100,78927264100,0
217950,파마리서치바이오,4808,4808,0,121657600,121657600,0
208340,파멥신,8090785,8090785,0,27311601960,27311601960,0
005690,파미셀,15170751,15170751,0,171311096850,171311096850,0
177830,파버나인,1671601,1671601,0,6643774645,6643774645,0
037070,파세코,1438365,1438365,0,19857991300,19857991300,0
150900,파수,640827,640827,0,5810618870,5810618870,0
037030,파워넷,1404779,1404779,0,4446163025,4446163025,0
047310,파워로직스,1634107,1634107,0,8176826155,8176826155,0
266870,파워풀엑스,13177,13177,0,14691265,14691265,0
368770,파이버프로,4997979,4997979,0,11921513095,11921513095,0
170790,파이오링크,568490,568490,0,7155043450,7155043450,0
